filename,flip_type,bbox_coords,normal_abnormal
sperm_morph_39_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 333, ""top_left_y"": 245, ""bottom_right_x"": 451, ""bottom_right_y"": 392}","{""Normal/Abnormal"":""A""}"
sperm_morph_39_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 64, ""top_left_y"": 98, ""bottom_right_x"": 710, ""bottom_right_y"": 268}","{""Normal/Abnormal"":""A""}"
sperm_morph_39_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 65, ""top_left_y"": 313, ""bottom_right_x"": 711, ""bottom_right_y"": 483}","{""Normal/Abnormal"":""A""}"
sperm_morph_39_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 64, ""top_left_y"": 313, ""bottom_right_x"": 710, ""bottom_right_y"": 483}","{""Normal/Abnormal"":""A""}"
sperm_morph_40_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 78, ""top_left_y"": 213, ""bottom_right_x"": 720, ""bottom_right_y"": 417}","{""Normal/Abnormal"":""A""}"
sperm_morph_40_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 55, ""top_left_y"": 164, ""bottom_right_x"": 697, ""bottom_right_y"": 368}","{""Normal/Abnormal"":""A""}"
sperm_morph_40_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 78, ""top_left_y"": 164, ""bottom_right_x"": 720, ""bottom_right_y"": 368}","{""Normal/Abnormal"":""A""}"
sperm_morph_41_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 104, ""top_left_y"": 230, ""bottom_right_x"": 705, ""bottom_right_y"": 409}","{""Normal/Abnormal"":""A""}"
sperm_morph_41_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 70, ""top_left_y"": 172, ""bottom_right_x"": 671, ""bottom_right_y"": 351}","{""Normal/Abnormal"":""A""}"
sperm_morph_41_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 104, ""top_left_y"": 172, ""bottom_right_x"": 705, ""bottom_right_y"": 351}","{""Normal/Abnormal"":""A""}"
sperm_morph_42_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 164, ""top_left_y"": 199, ""bottom_right_x"": 760, ""bottom_right_y"": 375}","{""Normal/Abnormal"":""N""}"
sperm_morph_42_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 15, ""top_left_y"": 206, ""bottom_right_x"": 611, ""bottom_right_y"": 382}","{""Normal/Abnormal"":""N""}"
sperm_morph_42_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 164, ""top_left_y"": 206, ""bottom_right_x"": 760, ""bottom_right_y"": 382}","{""Normal/Abnormal"":""N""}"
sperm_morph_42_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 561, ""top_left_y"": 19, ""bottom_right_x"": 765, ""bottom_right_y"": 228}","{""Normal/Abnormal"":""A""}"
sperm_morph_42_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 10, ""top_left_y"": 353, ""bottom_right_x"": 214, ""bottom_right_y"": 562}","{""Normal/Abnormal"":""A""}"
sperm_morph_42_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 561, ""top_left_y"": 353, ""bottom_right_x"": 765, ""bottom_right_y"": 562}","{""Normal/Abnormal"":""A""}"
sperm_morph_43_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 55, ""top_left_y"": 157, ""bottom_right_x"": 661, ""bottom_right_y"": 410}","{""Normal/Abnormal"":""A""}"
sperm_morph_43_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 114, ""top_left_y"": 171, ""bottom_right_x"": 720, ""bottom_right_y"": 424}","{""Normal/Abnormal"":""A""}"
sperm_morph_43_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 55, ""top_left_y"": 171, ""bottom_right_x"": 661, ""bottom_right_y"": 424}","{""Normal/Abnormal"":""A""}"
sperm_morph_43_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 12, ""top_left_y"": 470, ""bottom_right_x"": 641, ""bottom_right_y"": 575}","{""Normal/Abnormal"":""N""}"
sperm_morph_43_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 134, ""top_left_y"": 6, ""bottom_right_x"": 763, ""bottom_right_y"": 111}","{""Normal/Abnormal"":""N""}"
sperm_morph_43_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 12, ""top_left_y"": 6, ""bottom_right_x"": 641, ""bottom_right_y"": 111}","{""Normal/Abnormal"":""N""}"
sperm_morph_44_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 134, ""top_left_y"": 31, ""bottom_right_x"": 687, ""bottom_right_y"": 567}","{""Normal/Abnormal"":""A""}"
sperm_morph_44_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 88, ""top_left_y"": 14, ""bottom_right_x"": 641, ""bottom_right_y"": 550}","{""Normal/Abnormal"":""A""}"
sperm_morph_44_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 134, ""top_left_y"": 14, ""bottom_right_x"": 687, ""bottom_right_y"": 550}","{""Normal/Abnormal"":""A""}"
sperm_morph_45_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 245, ""top_left_y"": 136, ""bottom_right_x"": 611, ""bottom_right_y"": 420}","{""Normal/Abnormal"":""A""}"
sperm_morph_45_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 164, ""top_left_y"": 161, ""bottom_right_x"": 530, ""bottom_right_y"": 445}","{""Normal/Abnormal"":""A""}"
sperm_morph_45_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 245, ""top_left_y"": 161, ""bottom_right_x"": 611, ""bottom_right_y"": 445}","{""Normal/Abnormal"":""A""}"
sperm_morph_46_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 39, ""top_left_y"": 99, ""bottom_right_x"": 550, ""bottom_right_y"": 397}","{""Normal/Abnormal"":""A""}"
sperm_morph_46_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 225, ""top_left_y"": 184, ""bottom_right_x"": 736, ""bottom_right_y"": 482}","{""Normal/Abnormal"":""A""}"
sperm_morph_46_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 39, ""top_left_y"": 184, ""bottom_right_x"": 550, ""bottom_right_y"": 482}","{""Normal/Abnormal"":""A""}"
sperm_morph_47_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 245, ""top_left_y"": 331, ""bottom_right_x"": 758, ""bottom_right_y"": 566}","{""Normal/Abnormal"":""A""}"
sperm_morph_47_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 17, ""top_left_y"": 15, ""bottom_right_x"": 530, ""bottom_right_y"": 250}","{""Normal/Abnormal"":""A""}"
sperm_morph_47_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 245, ""top_left_y"": 15, ""bottom_right_x"": 758, ""bottom_right_y"": 250}","{""Normal/Abnormal"":""A""}"
sperm_morph_47_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 179, ""top_left_y"": 118, ""bottom_right_x"": 411, ""bottom_right_y"": 293}","{""Normal/Abnormal"":""A""}"
sperm_morph_47_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 364, ""top_left_y"": 288, ""bottom_right_x"": 596, ""bottom_right_y"": 463}","{""Normal/Abnormal"":""A""}"
sperm_morph_47_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 179, ""top_left_y"": 288, ""bottom_right_x"": 411, ""bottom_right_y"": 463}","{""Normal/Abnormal"":""A""}"
sperm_morph_48_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 81, ""top_left_y"": 82, ""bottom_right_x"": 443, ""bottom_right_y"": 325}","{""Normal/Abnormal"":""A""}"
sperm_morph_48_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 332, ""top_left_y"": 256, ""bottom_right_x"": 694, ""bottom_right_y"": 499}","{""Normal/Abnormal"":""A""}"
sperm_morph_48_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 81, ""top_left_y"": 256, ""bottom_right_x"": 443, ""bottom_right_y"": 499}","{""Normal/Abnormal"":""A""}"
sperm_morph_49_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 215, ""top_left_y"": 241, ""bottom_right_x"": 399, ""bottom_right_y"": 456}","{""Normal/Abnormal"":""A""}"
sperm_morph_49_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 376, ""top_left_y"": 125, ""bottom_right_x"": 560, ""bottom_right_y"": 340}","{""Normal/Abnormal"":""A""}"
sperm_morph_49_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 215, ""top_left_y"": 125, ""bottom_right_x"": 399, ""bottom_right_y"": 340}","{""Normal/Abnormal"":""A""}"
sperm_morph_49_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 60, ""top_left_y"": 193, ""bottom_right_x"": 627, ""bottom_right_y"": 459}","{""Normal/Abnormal"":""N""}"
sperm_morph_49_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 148, ""top_left_y"": 122, ""bottom_right_x"": 715, ""bottom_right_y"": 388}","{""Normal/Abnormal"":""N""}"
sperm_morph_49_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 60, ""top_left_y"": 122, ""bottom_right_x"": 627, ""bottom_right_y"": 388}","{""Normal/Abnormal"":""N""}"
sperm_morph_50_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 321, ""top_left_y"": 103, ""bottom_right_x"": 686, ""bottom_right_y"": 538}","{""Normal/Abnormal"":""A""}"
sperm_morph_50_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 89, ""top_left_y"": 43, ""bottom_right_x"": 454, ""bottom_right_y"": 478}","{""Normal/Abnormal"":""A""}"
sperm_morph_50_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 321, ""top_left_y"": 43, ""bottom_right_x"": 686, ""bottom_right_y"": 478}","{""Normal/Abnormal"":""A""}"
sperm_morph_50_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 103, ""top_left_y"": 22, ""bottom_right_x"": 488, ""bottom_right_y"": 296}","{""Normal/Abnormal"":""A""}"
sperm_morph_50_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 287, ""top_left_y"": 285, ""bottom_right_x"": 672, ""bottom_right_y"": 559}","{""Normal/Abnormal"":""A""}"
sperm_morph_50_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 103, ""top_left_y"": 285, ""bottom_right_x"": 488, ""bottom_right_y"": 559}","{""Normal/Abnormal"":""A""}"
sperm_morph_51_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 249, ""top_left_y"": 149, ""bottom_right_x"": 444, ""bottom_right_y"": 376}","{""Normal/Abnormal"":""A""}"
sperm_morph_51_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 331, ""top_left_y"": 205, ""bottom_right_x"": 526, ""bottom_right_y"": 432}","{""Normal/Abnormal"":""A""}"
sperm_morph_51_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 249, ""top_left_y"": 205, ""bottom_right_x"": 444, ""bottom_right_y"": 432}","{""Normal/Abnormal"":""A""}"
sperm_morph_52_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 63, ""top_left_y"": 115, ""bottom_right_x"": 508, ""bottom_right_y"": 529}","{""Normal/Abnormal"":""A""}"
sperm_morph_52_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 267, ""top_left_y"": 52, ""bottom_right_x"": 712, ""bottom_right_y"": 466}","{""Normal/Abnormal"":""A""}"
sperm_morph_52_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 63, ""top_left_y"": 52, ""bottom_right_x"": 508, ""bottom_right_y"": 466}","{""Normal/Abnormal"":""A""}"
sperm_morph_53_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 264, ""top_left_y"": 63, ""bottom_right_x"": 700, ""bottom_right_y"": 478}","{""Normal/Abnormal"":""A""}"
sperm_morph_53_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 75, ""top_left_y"": 103, ""bottom_right_x"": 511, ""bottom_right_y"": 518}","{""Normal/Abnormal"":""A""}"
sperm_morph_53_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 264, ""top_left_y"": 103, ""bottom_right_x"": 700, ""bottom_right_y"": 518}","{""Normal/Abnormal"":""A""}"
sperm_morph_53_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 232, ""top_left_y"": 14, ""bottom_right_x"": 634, ""bottom_right_y"": 327}","{""Normal/Abnormal"":""A""}"
sperm_morph_53_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 141, ""top_left_y"": 254, ""bottom_right_x"": 543, ""bottom_right_y"": 567}","{""Normal/Abnormal"":""A""}"
sperm_morph_53_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 232, ""top_left_y"": 254, ""bottom_right_x"": 634, ""bottom_right_y"": 567}","{""Normal/Abnormal"":""A""}"
sperm_morph_54_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 84, ""top_left_y"": 193, ""bottom_right_x"": 630, ""bottom_right_y"": 448}","{""Normal/Abnormal"":""A""}"
sperm_morph_54_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 145, ""top_left_y"": 133, ""bottom_right_x"": 691, ""bottom_right_y"": 388}","{""Normal/Abnormal"":""A""}"
sperm_morph_54_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 84, ""top_left_y"": 133, ""bottom_right_x"": 630, ""bottom_right_y"": 388}","{""Normal/Abnormal"":""A""}"
sperm_morph_54_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 113, ""top_left_y"": 398, ""bottom_right_x"": 336, ""bottom_right_y"": 554}","{""Normal/Abnormal"":""A""}"
sperm_morph_54_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 439, ""top_left_y"": 27, ""bottom_right_x"": 662, ""bottom_right_y"": 183}","{""Normal/Abnormal"":""A""}"
sperm_morph_54_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 113, ""top_left_y"": 27, ""bottom_right_x"": 336, ""bottom_right_y"": 183}","{""Normal/Abnormal"":""A""}"
sperm_morph_54_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 416, ""top_left_y"": 24, ""bottom_right_x"": 708, ""bottom_right_y"": 204}","{""Normal/Abnormal"":""A""}"
sperm_morph_54_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 67, ""top_left_y"": 377, ""bottom_right_x"": 359, ""bottom_right_y"": 557}","{""Normal/Abnormal"":""A""}"
sperm_morph_54_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 416, ""top_left_y"": 377, ""bottom_right_x"": 708, ""bottom_right_y"": 557}","{""Normal/Abnormal"":""A""}"
sperm_morph_54_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 255, ""top_left_y"": 88, ""bottom_right_x"": 654, ""bottom_right_y"": 239}","{""Normal/Abnormal"":""N""}"
sperm_morph_54_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 121, ""top_left_y"": 342, ""bottom_right_x"": 520, ""bottom_right_y"": 493}","{""Normal/Abnormal"":""N""}"
sperm_morph_54_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 255, ""top_left_y"": 342, ""bottom_right_x"": 654, ""bottom_right_y"": 493}","{""Normal/Abnormal"":""N""}"
sperm_morph_55_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 312, ""top_left_y"": 295, ""bottom_right_x"": 606, ""bottom_right_y"": 504}","{""Normal/Abnormal"":""A""}"
sperm_morph_55_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 169, ""top_left_y"": 77, ""bottom_right_x"": 463, ""bottom_right_y"": 286}","{""Normal/Abnormal"":""A""}"
sperm_morph_55_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 312, ""top_left_y"": 77, ""bottom_right_x"": 606, ""bottom_right_y"": 286}","{""Normal/Abnormal"":""A""}"
sperm_morph_55_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 108, ""top_left_y"": 49, ""bottom_right_x"": 401, ""bottom_right_y"": 409}","{""Normal/Abnormal"":""A""}"
sperm_morph_55_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 374, ""top_left_y"": 172, ""bottom_right_x"": 667, ""bottom_right_y"": 532}","{""Normal/Abnormal"":""A""}"
sperm_morph_55_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 108, ""top_left_y"": 172, ""bottom_right_x"": 401, ""bottom_right_y"": 532}","{""Normal/Abnormal"":""A""}"
sperm_morph_56_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 265, ""top_left_y"": 91, ""bottom_right_x"": 758, ""bottom_right_y"": 511}","{""Normal/Abnormal"":""N""}"
sperm_morph_56_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 17, ""top_left_y"": 70, ""bottom_right_x"": 510, ""bottom_right_y"": 490}","{""Normal/Abnormal"":""N""}"
sperm_morph_56_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 265, ""top_left_y"": 70, ""bottom_right_x"": 758, ""bottom_right_y"": 490}","{""Normal/Abnormal"":""N""}"
sperm_morph_56_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 4, ""top_left_y"": 277, ""bottom_right_x"": 553, ""bottom_right_y"": 396}","{""Normal/Abnormal"":""A""}"
sperm_morph_56_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 222, ""top_left_y"": 185, ""bottom_right_x"": 771, ""bottom_right_y"": 304}","{""Normal/Abnormal"":""A""}"
sperm_morph_56_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 4, ""top_left_y"": 185, ""bottom_right_x"": 553, ""bottom_right_y"": 304}","{""Normal/Abnormal"":""A""}"
sperm_morph_57_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 574, ""top_left_y"": 386, ""bottom_right_x"": 727, ""bottom_right_y"": 519}","{""Normal/Abnormal"":""A""}"
sperm_morph_57_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 48, ""top_left_y"": 62, ""bottom_right_x"": 201, ""bottom_right_y"": 195}","{""Normal/Abnormal"":""A""}"
sperm_morph_57_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 574, ""top_left_y"": 62, ""bottom_right_x"": 727, ""bottom_right_y"": 195}","{""Normal/Abnormal"":""A""}"
sperm_morph_57_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 148, ""top_left_y"": 77, ""bottom_right_x"": 484, ""bottom_right_y"": 417}","{""Normal/Abnormal"":""A""}"
sperm_morph_57_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 291, ""top_left_y"": 164, ""bottom_right_x"": 627, ""bottom_right_y"": 504}","{""Normal/Abnormal"":""A""}"
sperm_morph_57_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 148, ""top_left_y"": 164, ""bottom_right_x"": 484, ""bottom_right_y"": 504}","{""Normal/Abnormal"":""A""}"
sperm_morph_58_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 47, ""top_left_y"": 95, ""bottom_right_x"": 480, ""bottom_right_y"": 409}","{""Normal/Abnormal"":""A""}"
sperm_morph_58_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 295, ""top_left_y"": 172, ""bottom_right_x"": 728, ""bottom_right_y"": 486}","{""Normal/Abnormal"":""A""}"
sperm_morph_58_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 47, ""top_left_y"": 172, ""bottom_right_x"": 480, ""bottom_right_y"": 486}","{""Normal/Abnormal"":""A""}"
sperm_morph_59_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 375, ""top_left_y"": 140, ""bottom_right_x"": 773, ""bottom_right_y"": 400}","{""Normal/Abnormal"":""A""}"
sperm_morph_59_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 2, ""top_left_y"": 181, ""bottom_right_x"": 400, ""bottom_right_y"": 441}","{""Normal/Abnormal"":""A""}"
sperm_morph_59_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 375, ""top_left_y"": 181, ""bottom_right_x"": 773, ""bottom_right_y"": 441}","{""Normal/Abnormal"":""A""}"
sperm_morph_59_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 172, ""top_left_y"": 266, ""bottom_right_x"": 431, ""bottom_right_y"": 571}","{""Normal/Abnormal"":""A""}"
sperm_morph_59_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 344, ""top_left_y"": 10, ""bottom_right_x"": 603, ""bottom_right_y"": 315}","{""Normal/Abnormal"":""A""}"
sperm_morph_59_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 172, ""top_left_y"": 10, ""bottom_right_x"": 431, ""bottom_right_y"": 315}","{""Normal/Abnormal"":""A""}"
sperm_morph_59_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 3, ""top_left_y"": 325, ""bottom_right_x"": 376, ""bottom_right_y"": 441}","{""Normal/Abnormal"":""A""}"
sperm_morph_59_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 399, ""top_left_y"": 140, ""bottom_right_x"": 772, ""bottom_right_y"": 256}","{""Normal/Abnormal"":""A""}"
sperm_morph_59_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 3, ""top_left_y"": 140, ""bottom_right_x"": 376, ""bottom_right_y"": 256}","{""Normal/Abnormal"":""A""}"
sperm_morph_60_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 121, ""top_left_y"": 35, ""bottom_right_x"": 593, ""bottom_right_y"": 373}","{""Normal/Abnormal"":""N""}"
sperm_morph_60_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 182, ""top_left_y"": 208, ""bottom_right_x"": 654, ""bottom_right_y"": 546}","{""Normal/Abnormal"":""N""}"
sperm_morph_60_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 121, ""top_left_y"": 208, ""bottom_right_x"": 593, ""bottom_right_y"": 546}","{""Normal/Abnormal"":""N""}"
sperm_morph_61_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 112, ""top_left_y"": 295, ""bottom_right_x"": 713, ""bottom_right_y"": 478}","{""Normal/Abnormal"":""A""}"
sperm_morph_61_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 62, ""top_left_y"": 103, ""bottom_right_x"": 663, ""bottom_right_y"": 286}","{""Normal/Abnormal"":""A""}"
sperm_morph_61_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 112, ""top_left_y"": 103, ""bottom_right_x"": 713, ""bottom_right_y"": 286}","{""Normal/Abnormal"":""A""}"
sperm_morph_61_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 6, ""top_left_y"": 71, ""bottom_right_x"": 415, ""bottom_right_y"": 279}","{""Normal/Abnormal"":""N""}"
sperm_morph_61_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 360, ""top_left_y"": 302, ""bottom_right_x"": 769, ""bottom_right_y"": 510}","{""Normal/Abnormal"":""N""}"
sperm_morph_61_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 6, ""top_left_y"": 302, ""bottom_right_x"": 415, ""bottom_right_y"": 510}","{""Normal/Abnormal"":""N""}"
sperm_morph_62_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 75, ""top_left_y"": 278, ""bottom_right_x"": 715, ""bottom_right_y"": 448}","{""Normal/Abnormal"":""A""}"
sperm_morph_62_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 60, ""top_left_y"": 133, ""bottom_right_x"": 700, ""bottom_right_y"": 303}","{""Normal/Abnormal"":""A""}"
sperm_morph_62_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 75, ""top_left_y"": 133, ""bottom_right_x"": 715, ""bottom_right_y"": 303}","{""Normal/Abnormal"":""A""}"
sperm_morph_63_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 55, ""top_left_y"": 34, ""bottom_right_x"": 610, ""bottom_right_y"": 240}","{""Normal/Abnormal"":""A""}"
sperm_morph_63_resized_ud.jpeg,ud,"{""name"": ""rect"", ""top_left_x"": 165, ""top_left_y"": 341, ""bottom_right_x"": 720, ""bottom_right_y"": 547}","{""Normal/Abnormal"":""A""}"
sperm_morph_63_resized_lr_ud.jpeg,lr-ud,"{""name"": ""rect"", ""top_left_x"": 55, ""top_left_y"": 341, ""bottom_right_x"": 610, ""bottom_right_y"": 547}","{""Normal/Abnormal"":""A""}"
sperm_morph_64_resized_lr.jpeg,lr,"{""name"": ""rect"", ""top_left_x"": 129, ""top_left_y"": 187, ""bottom_right_x"": 602, ""bottom_right_y"": 359}","{""Normal/Abnormal"":""A""}"
