filename,top_left_x,top_left_y,bottom_right_x,bottom_right_y,normal_abnormal
sperm_morph_943_resized_ud.jpeg,250,165,391,469,Abnormal
sperm_morph_290_resized_ud.jpeg,144,105,512,521,Abnormal
sperm_morph_423_resized_lr_ud.jpeg,281,20,545,430,Abnormal
sperm_morph_577_resized_ud.jpeg,436,59,731,299,Abnormal
sperm_morph_881_resized_lr.jpeg,157,12,494,471,Abnormal
sperm_morph_666_resized_lr_ud.jpeg,604,372,739,563,Abnormal
sperm_morph_921_resized_ud.jpeg,72,22,601,395,Normal
sperm_morph_586_resized.jpeg,106,294,661,509,Abnormal
sperm_morph_1013_resized.jpeg,153,20,506,564,Normal
sperm_morph_407_resized.jpeg,116,300,764,478,Abnormal
sperm_morph_278_resized.jpeg,243,89,767,339,Abnormal
sperm_morph_820_resized_ud.jpeg,258,66,523,505,Normal
sperm_morph_73_resized.jpeg,322,254,524,430,Abnormal
sperm_morph_235_resized.jpeg,104,136,750,436,Normal
sperm_morph_863_resized_lr_ud.jpeg,199,51,627,429,Abnormal
sperm_morph_54_resized.jpeg,145,193,691,448,Abnormal
sperm_morph_365_resized_lr.jpeg,1,124,176,529,Abnormal
sperm_morph_670_resized_ud.jpeg,257,255,383,369,Abnormal
sperm_morph_721_resized.jpeg,154,149,702,531,Abnormal
sperm_morph_741_resized.jpeg,259,12,545,553,Abnormal
sperm_morph_1084_resized_lr.jpeg,176,25,689,440,Normal
sperm_morph_145_resized.jpeg,438,155,592,308,Abnormal
sperm_morph_302_resized_lr_ud.jpeg,36,241,528,558,Normal
sperm_morph_268_resized_lr.jpeg,78,92,596,307,Abnormal
sperm_morph_699_resized_lr_ud.jpeg,362,24,677,535,Abnormal
sperm_morph_1091_resized_ud.jpeg,122,174,706,574,Normal
sperm_morph_1044_resized_lr_ud.jpeg,339,52,509,554,Normal
sperm_morph_1052_resized_lr.jpeg,94,16,565,427,Normal
sperm_morph_624_resized.jpeg,128,351,260,472,Abnormal
sperm_morph_1010_resized_lr_ud.jpeg,352,106,519,510,Normal
sperm_morph_78_resized_lr_ud.jpeg,145,41,466,174,Abnormal
sperm_morph_337_resized.jpeg,281,8,558,505,Normal
sperm_morph_498_resized_lr_ud.jpeg,145,54,691,353,Normal
sperm_morph_184_resized_lr_ud.jpeg,195,143,758,554,Abnormal
sperm_morph_267_resized.jpeg,488,6,608,250,Abnormal
sperm_morph_635_resized_lr_ud.jpeg,326,25,627,498,Normal
sperm_morph_800_resized_lr.jpeg,85,128,599,485,Normal
sperm_morph_587_resized_lr.jpeg,8,317,390,508,Normal
sperm_morph_756_resized_lr_ud.jpeg,217,181,495,399,Abnormal
sperm_morph_164_resized_lr_ud.jpeg,256,178,539,469,Abnormal
sperm_morph_68_resized.jpeg,95,110,746,433,Abnormal
sperm_morph_350_resized_lr_ud.jpeg,6,351,109,488,Abnormal
sperm_morph_547_resized_ud.jpeg,18,46,482,311,Abnormal
sperm_morph_1047_resized_ud.jpeg,68,147,729,411,Normal
sperm_morph_631_resized_ud.jpeg,85,76,256,288,Abnormal
sperm_morph_1003_resized_ud.jpeg,374,32,483,555,Normal
sperm_morph_916_resized_lr_ud.jpeg,242,6,691,378,Abnormal
sperm_morph_457_resized_ud.jpeg,14,395,261,560,Abnormal
sperm_morph_589_resized_ud.jpeg,108,218,761,448,Abnormal
sperm_morph_1022_resized_lr_ud.jpeg,17,182,278,419,Abnormal
sperm_morph_192_resized_ud.jpeg,15,30,448,492,Abnormal
sperm_morph_505_resized_ud.jpeg,143,60,740,257,Abnormal
sperm_morph_516_resized.jpeg,131,61,527,535,Abnormal
sperm_morph_589_resized_lr.jpeg,14,133,667,363,Abnormal
sperm_morph_349_resized_lr.jpeg,149,190,625,439,Normal
sperm_morph_685_resized_ud.jpeg,173,114,743,267,Abnormal
sperm_morph_644_resized_lr_ud.jpeg,0,292,271,537,Normal
sperm_morph_555_resized_lr_ud.jpeg,306,19,620,538,Abnormal
sperm_morph_620_resized_lr_ud.jpeg,243,39,560,553,Normal
sperm_morph_561_resized.jpeg,168,254,758,392,Normal
sperm_morph_404_resized_ud.jpeg,32,20,647,253,Abnormal
sperm_morph_955_resized_lr.jpeg,146,12,280,191,Abnormal
sperm_morph_545_resized_lr_ud.jpeg,60,210,669,314,Abnormal
sperm_morph_409_resized_lr.jpeg,298,139,714,500,Abnormal
sperm_morph_378_resized_ud.jpeg,63,167,639,332,Abnormal
sperm_morph_566_resized_lr_ud.jpeg,97,34,516,399,Abnormal
sperm_morph_45_resized_ud.jpeg,164,161,530,445,Abnormal
sperm_morph_361_resized_lr.jpeg,25,399,664,529,Abnormal
sperm_morph_180_resized.jpeg,103,170,675,398,Abnormal
sperm_morph_827_resized_ud.jpeg,263,69,569,374,Abnormal
sperm_morph_967_resized.jpeg,189,57,521,563,Abnormal
sperm_morph_942_resized.jpeg,168,44,500,198,Abnormal
sperm_morph_289_resized_ud.jpeg,17,234,533,565,Normal
sperm_morph_317_resized_lr_ud.jpeg,489,486,769,564,Abnormal
sperm_morph_624_resized_lr.jpeg,258,163,679,558,Abnormal
sperm_morph_1010_resized_ud.jpeg,92,266,682,520,Normal
sperm_morph_340_resized_lr.jpeg,167,19,439,497,Abnormal
sperm_morph_962_resized.jpeg,133,231,533,554,Normal
sperm_morph_191_resized.jpeg,15,210,609,420,Abnormal
sperm_morph_729_resized_ud.jpeg,200,197,451,468,Abnormal
sperm_morph_861_resized.jpeg,411,123,552,520,Abnormal
sperm_morph_978_resized.jpeg,265,10,505,568,Normal
sperm_morph_296_resized_lr.jpeg,37,12,165,160,Abnormal
sperm_morph_1086_resized_ud.jpeg,146,49,531,526,Normal
sperm_morph_397_resized.jpeg,30,325,662,463,Abnormal
sperm_morph_631_resized.jpeg,85,293,256,505,Abnormal
sperm_morph_72_resized_lr.jpeg,229,276,459,445,Abnormal
sperm_morph_873_resized_lr_ud.jpeg,504,237,752,432,Abnormal
sperm_morph_744_resized_ud.jpeg,21,80,660,248,Normal
sperm_morph_230_resized_ud.jpeg,164,95,610,541,Abnormal
sperm_morph_813_resized_ud.jpeg,157,71,651,284,Abnormal
sperm_morph_15_resized_ud.jpeg,97,294,724,352,Normal
sperm_morph_840_resized.jpeg,99,121,616,278,Abnormal
sperm_morph_944_resized_lr.jpeg,96,150,634,362,Abnormal
sperm_morph_875_resized.jpeg,93,46,574,470,Normal
sperm_morph_132_resized_lr.jpeg,36,200,659,402,Abnormal
sperm_morph_48_resized_lr.jpeg,81,82,443,325,Abnormal
sperm_morph_1035_resized_lr_ud.jpeg,309,24,733,451,Abnormal
sperm_morph_725_resized_lr.jpeg,208,318,564,502,Abnormal
sperm_morph_634_resized.jpeg,47,108,485,523,Normal
sperm_morph_817_resized_lr_ud.jpeg,39,4,539,125,Normal
sperm_morph_764_resized_ud.jpeg,181,7,438,466,Normal
sperm_morph_216_resized_lr_ud.jpeg,342,51,688,522,Abnormal
sperm_morph_813_resized_lr.jpeg,124,297,618,510,Abnormal
sperm_morph_644_resized_lr_ud.jpeg,215,9,357,138,Abnormal
sperm_morph_15_resized_lr.jpeg,51,229,678,287,Normal
sperm_morph_360_resized.jpeg,239,2,485,229,Abnormal
sperm_morph_resized_lr_ud.jpeg,56,312,609,502,Normal
sperm_morph_243_resized_lr.jpeg,188,40,572,502,Abnormal
sperm_morph_55_resized.jpeg,374,49,667,409,Abnormal
sperm_morph_191_resized.jpeg,339,12,586,183,Abnormal
sperm_morph_277_resized_ud.jpeg,652,0,767,101,Abnormal
sperm_morph_90_resized.jpeg,263,67,673,482,Abnormal
sperm_morph_587_resized_lr_ud.jpeg,8,73,390,264,Normal
sperm_morph_182_resized_lr.jpeg,211,151,566,461,Abnormal
sperm_morph_809_resized_lr_ud.jpeg,521,12,718,268,Abnormal
sperm_morph_421_resized_lr.jpeg,17,303,625,501,Abnormal
sperm_morph_726_resized.jpeg,552,13,756,131,Abnormal
sperm_morph_790_resized_lr_ud.jpeg,123,108,493,559,Abnormal
sperm_morph_271_resized.jpeg,418,275,600,424,Abnormal
sperm_morph_514_resized_ud.jpeg,88,165,695,327,Abnormal
sperm_morph_667_resized_ud.jpeg,614,188,763,287,Abnormal
sperm_morph_556_resized.jpeg,333,319,643,449,Abnormal
sperm_morph_188_resized_lr.jpeg,161,231,717,525,Abnormal
sperm_morph_999_resized_lr.jpeg,163,70,438,573,Abnormal
sperm_morph_462_resized_lr.jpeg,51,175,662,495,Abnormal
sperm_morph_454_resized_ud.jpeg,360,195,716,487,Normal
sperm_morph_265_resized_ud.jpeg,261,17,655,379,Normal
sperm_morph_124_resized_lr_ud.jpeg,278,320,537,526,Abnormal
sperm_morph_192_resized.jpeg,496,181,639,312,Abnormal
sperm_morph_552_resized.jpeg,192,159,666,476,Abnormal
sperm_morph_65_resized_ud.jpeg,299,279,446,463,Abnormal
sperm_morph_850_resized_ud.jpeg,449,260,668,561,Abnormal
sperm_morph_629_resized_lr.jpeg,8,16,171,338,Abnormal
sperm_morph_648_resized.jpeg,67,238,592,531,Normal
sperm_morph_857_resized_ud.jpeg,216,52,687,348,Abnormal
sperm_morph_738_resized.jpeg,145,33,305,193,Abnormal
sperm_morph_515_resized_ud.jpeg,111,17,510,457,Abnormal
sperm_morph_78_resized_lr_ud.jpeg,138,215,452,361,Abnormal
sperm_morph_1087_resized_lr.jpeg,219,19,599,477,Normal
sperm_morph_890_resized_lr.jpeg,193,93,595,470,Abnormal
sperm_morph_783_resized.jpeg,313,97,462,278,Abnormal
sperm_morph_592_resized_lr_ud.jpeg,12,2,574,134,Normal
sperm_morph_78_resized.jpeg,309,407,630,540,Abnormal
sperm_morph_10_resized.jpeg,136,145,740,298,Normal
sperm_morph_732_resized_lr.jpeg,331,371,431,536,Abnormal
sperm_morph_214_resized_lr_ud.jpeg,156,210,540,364,Abnormal
sperm_morph_369_resized_ud.jpeg,327,96,558,487,Normal
sperm_morph_651_resized_ud.jpeg,189,165,428,540,Abnormal
sperm_morph_280_resized_ud.jpeg,309,12,499,553,Normal
sperm_morph_345_resized_lr_ud.jpeg,463,12,652,550,Abnormal
sperm_morph_1032_resized_lr_ud.jpeg,270,22,406,142,Abnormal
sperm_morph_65_resized_lr.jpeg,8,177,326,334,Abnormal
sperm_morph_456_resized_lr.jpeg,64,316,702,440,Abnormal
sperm_morph_217_resized.jpeg,269,166,541,450,Abnormal
sperm_morph_864_resized_lr.jpeg,320,68,671,518,Abnormal
sperm_morph_344_resized_lr.jpeg,237,7,500,507,Normal
sperm_morph_749_resized.jpeg,9,166,262,297,Abnormal
sperm_morph_324_resized_lr.jpeg,413,23,521,122,Abnormal
sperm_morph_1002_resized_lr.jpeg,258,8,626,474,Normal
sperm_morph_593_resized.jpeg,223,139,705,467,Normal
sperm_morph_230_resized_lr.jpeg,165,40,611,486,Abnormal
sperm_morph_897_resized.jpeg,133,184,505,438,Abnormal
sperm_morph_456_resized.jpeg,73,316,711,440,Abnormal
sperm_morph_541_resized_lr.jpeg,625,355,758,492,Abnormal
sperm_morph_546_resized_ud.jpeg,146,87,558,263,Abnormal
sperm_morph_1048_resized_lr_ud.jpeg,58,276,753,437,Normal
sperm_morph_311_resized.jpeg,111,14,424,194,Abnormal
sperm_morph_194_resized_ud.jpeg,32,181,134,332,Abnormal
sperm_morph_636_resized_lr.jpeg,278,143,753,348,Abnormal
sperm_morph_662_resized_lr_ud.jpeg,92,196,682,379,Abnormal
sperm_morph_531_resized_lr.jpeg,248,308,400,490,Abnormal
sperm_morph_1076_resized_ud.jpeg,100,268,300,411,Abnormal
sperm_morph_966_resized_lr_ud.jpeg,222,94,717,300,Abnormal
sperm_morph_1072_resized_lr_ud.jpeg,163,186,624,421,Normal
sperm_morph_643_resized_lr.jpeg,52,9,522,437,Normal
sperm_morph_767_resized.jpeg,569,145,751,307,Abnormal
sperm_morph_326_resized_lr.jpeg,6,238,252,373,Abnormal
sperm_morph_844_resized_lr.jpeg,28,115,440,447,Abnormal
sperm_morph_39_resized_ud.jpeg,65,313,711,483,Abnormal
sperm_morph_429_resized_lr.jpeg,158,248,718,477,Normal
sperm_morph_614_resized_ud.jpeg,83,35,357,525,Normal
sperm_morph_311_resized_lr.jpeg,351,14,664,194,Abnormal
sperm_morph_636_resized_ud.jpeg,22,233,497,438,Abnormal
sperm_morph_476_resized_lr_ud.jpeg,51,95,554,396,Abnormal
sperm_morph_903_resized_ud.jpeg,224,31,663,409,Abnormal
sperm_morph_946_resized.jpeg,129,198,564,444,Abnormal
sperm_morph_710_resized.jpeg,215,120,397,538,Normal
sperm_morph_693_resized_ud.jpeg,352,141,493,326,Abnormal
sperm_morph_343_resized_ud.jpeg,197,106,434,576,Normal
sperm_morph_925_resized_lr_ud.jpeg,168,161,701,391,Abnormal
sperm_morph_268_resized_ud.jpeg,537,97,763,276,Abnormal
sperm_morph_971_resized.jpeg,94,270,530,433,Abnormal
sperm_morph_747_resized_lr_ud.jpeg,93,83,640,297,Abnormal
sperm_morph_817_resized.jpeg,236,456,736,577,Normal
sperm_morph_538_resized_lr.jpeg,96,251,659,473,Abnormal
sperm_morph_362_resized_lr_ud.jpeg,265,11,736,342,Abnormal
sperm_morph_881_resized_lr.jpeg,465,254,600,367,Abnormal
sperm_morph_237_resized.jpeg,124,79,624,542,Abnormal
sperm_morph_02_resized.jpeg,83,82,720,281,Abnormal
sperm_morph_940_resized.jpeg,251,15,496,555,Normal
sperm_morph_243_resized_lr_ud.jpeg,188,79,572,541,Abnormal
sperm_morph_1010_resized_lr.jpeg,93,61,683,315,Normal
sperm_morph_07_resized_lr.jpeg,52,151,695,259,Normal
sperm_morph_633_resized_lr.jpeg,256,14,529,487,Normal
sperm_morph_780_resized_lr.jpeg,161,107,572,568,Abnormal
sperm_morph_625_resized_lr_ud.jpeg,323,79,674,537,Normal
sperm_morph_352_resized.jpeg,121,72,469,471,Normal
sperm_morph_330_resized_lr.jpeg,91,398,330,566,Abnormal
sperm_morph_418_resized.jpeg,131,182,672,498,Abnormal
sperm_morph_623_resized_ud.jpeg,215,136,660,380,Normal
sperm_morph_38_resized.jpeg,623,405,770,548,Abnormal
sperm_morph_295_resized_ud.jpeg,295,46,765,316,Abnormal
sperm_morph_726_resized.jpeg,174,93,546,564,Normal
sperm_morph_907_resized_ud.jpeg,149,62,703,380,Normal
sperm_morph_39_resized.jpeg,324,189,442,336,Abnormal
sperm_morph_261_resized_lr_ud.jpeg,12,212,303,404,Abnormal
sperm_morph_217_resized_lr.jpeg,234,166,506,450,Abnormal
sperm_morph_137_resized_lr_ud.jpeg,200,352,583,519,Abnormal
sperm_morph_1076_resized_ud.jpeg,226,352,684,509,Normal
sperm_morph_547_resized_lr_ud.jpeg,9,244,612,514,Abnormal
sperm_morph_1044_resized_ud.jpeg,115,377,704,555,Normal
sperm_morph_242_resized_lr_ud.jpeg,191,48,392,571,Normal
sperm_morph_1020_resized.jpeg,174,58,734,400,Normal
sperm_morph_1059_resized_lr.jpeg,326,20,497,576,Normal
sperm_morph_354_resized_lr_ud.jpeg,261,14,758,345,Abnormal
sperm_morph_304_resized_lr.jpeg,51,77,515,178,Normal
sperm_morph_748_resized_lr.jpeg,355,13,473,437,Normal
sperm_morph_524_resized_lr.jpeg,259,289,761,424,Abnormal
sperm_morph_364_resized_lr_ud.jpeg,107,8,523,287,Normal
sperm_morph_494_resized_lr_ud.jpeg,168,39,535,460,Abnormal
sperm_morph_514_resized_lr.jpeg,80,254,687,416,Abnormal
sperm_morph_327_resized_lr_ud.jpeg,125,180,586,528,Abnormal
sperm_morph_377_resized_lr.jpeg,255,213,566,512,Abnormal
sperm_morph_553_resized.jpeg,215,160,752,373,Normal
sperm_morph_366_resized_ud.jpeg,454,368,556,576,Abnormal
sperm_morph_02_resized_ud.jpeg,83,300,720,499,Abnormal
sperm_morph_367_resized_ud.jpeg,280,33,582,381,Normal
sperm_morph_652_resized_ud.jpeg,92,84,596,414,Normal
sperm_morph_1036_resized_ud.jpeg,180,115,647,512,Normal
sperm_morph_39_resized_ud.jpeg,324,245,442,392,Abnormal
sperm_morph_957_resized_lr_ud.jpeg,166,146,661,456,Normal
sperm_morph_876_resized_ud.jpeg,100,189,658,466,Abnormal
sperm_morph_944_resized_lr_ud.jpeg,383,39,530,175,Abnormal
sperm_morph_724_resized_lr.jpeg,168,240,675,428,Normal
sperm_morph_547_resized_ud.jpeg,163,244,766,514,Abnormal
sperm_morph_1052_resized_lr_ud.jpeg,94,154,565,565,Normal
sperm_morph_829_resized_lr_ud.jpeg,54,125,673,256,Normal
sperm_morph_134_resized_lr_ud.jpeg,29,190,617,483,Abnormal
sperm_morph_775_resized_lr.jpeg,107,131,617,366,Normal
sperm_morph_50_resized_ud.jpeg,89,43,454,478,Abnormal
sperm_morph_467_resized.jpeg,60,320,731,470,Abnormal
sperm_morph_263_resized_lr_ud.jpeg,379,337,701,579,Abnormal
sperm_morph_277_resized_ud.jpeg,510,81,669,570,Normal
sperm_morph_658_resized_lr_ud.jpeg,446,141,615,310,Abnormal
sperm_morph_764_resized_lr.jpeg,553,133,747,258,Abnormal
sperm_morph_750_resized.jpeg,234,154,582,502,Abnormal
sperm_morph_30_resized.jpeg,113,76,747,190,Abnormal
sperm_morph_369_resized_lr_ud.jpeg,217,96,448,487,Normal
sperm_morph_1033_resized_lr_ud.jpeg,67,306,719,508,Normal
sperm_morph_218_resized_ud.jpeg,143,55,550,564,Abnormal
sperm_morph_272_resized_lr_ud.jpeg,485,77,692,363,Abnormal
sperm_morph_766_resized_lr.jpeg,368,110,504,286,Abnormal
sperm_morph_631_resized_lr_ud.jpeg,519,76,690,288,Abnormal
sperm_morph_62_resized.jpeg,60,278,700,448,Abnormal
sperm_morph_872_resized_lr_ud.jpeg,158,59,685,478,Abnormal
sperm_morph_955_resized_ud.jpeg,495,390,629,569,Abnormal
sperm_morph_532_resized.jpeg,244,226,687,530,Abnormal
sperm_morph_16_resized.jpeg,114,67,745,267,Normal
sperm_morph_141_resized_lr_ud.jpeg,100,236,499,423,Abnormal
sperm_morph_738_resized_lr_ud.jpeg,532,89,677,202,Abnormal
sperm_morph_44_resized_ud.jpeg,88,14,641,550,Abnormal
sperm_morph_307_resized_lr.jpeg,344,7,603,116,Abnormal
sperm_morph_1035_resized_lr_ud.jpeg,121,262,338,372,Normal
sperm_morph_486_resized_lr_ud.jpeg,242,63,516,474,Abnormal
sperm_morph_580_resized_lr.jpeg,191,52,651,402,Normal
sperm_morph_304_resized_lr_ud.jpeg,51,403,515,504,Normal
sperm_morph_1002_resized_lr_ud.jpeg,122,149,622,440,Normal
sperm_morph_1043_resized.jpeg,615,274,773,542,Abnormal
sperm_morph_49_resized.jpeg,376,241,560,456,Abnormal
sperm_morph_160_resized.jpeg,333,62,570,526,Normal
sperm_morph_988_resized.jpeg,273,369,463,576,Abnormal
sperm_morph_568_resized.jpeg,225,38,490,532,Abnormal
sperm_morph_89_resized_lr.jpeg,222,40,607,563,Abnormal
sperm_morph_554_resized_ud.jpeg,200,223,682,472,Abnormal
sperm_morph_810_resized_lr.jpeg,127,109,587,407,Normal
sperm_morph_261_resized_lr.jpeg,208,156,711,292,Abnormal
sperm_morph_166_resized_lr_ud.jpeg,8,107,588,260,Normal
sperm_morph_725_resized_lr.jpeg,487,21,757,209,Abnormal
sperm_morph_92_resized.jpeg,11,7,487,141,Abnormal
sperm_morph_417_resized_lr_ud.jpeg,130,14,489,426,Normal
sperm_morph_191_resized_ud.jpeg,559,28,708,132,Abnormal
sperm_morph_414_resized_lr_ud.jpeg,212,42,580,307,Abnormal
sperm_morph_142_resized.jpeg,333,130,509,231,Abnormal
sperm_morph_704_resized_ud.jpeg,608,121,701,266,Abnormal
sperm_morph_633_resized.jpeg,246,14,519,487,Normal
sperm_morph_508_resized_lr.jpeg,262,59,531,565,Normal
sperm_morph_1067_resized.jpeg,350,19,509,534,Normal
sperm_morph_1024_resized_ud.jpeg,48,258,618,507,Normal
sperm_morph_841_resized_lr.jpeg,450,233,690,367,Abnormal
sperm_morph_195_resized_lr.jpeg,40,347,253,481,Abnormal
sperm_morph_979_resized_lr_ud.jpeg,117,106,633,297,Normal
sperm_morph_209_resized.jpeg,93,3,600,367,Abnormal
sperm_morph_738_resized_lr.jpeg,293,36,420,551,Normal
sperm_morph_165_resized_lr_ud.jpeg,247,85,373,489,Abnormal
sperm_morph_505_resized_lr.jpeg,35,324,632,521,Abnormal
sperm_morph_249_resized.jpeg,368,10,578,563,Abnormal
sperm_morph_1007_resized_lr_ud.jpeg,80,107,627,485,Normal
sperm_morph_1012_resized_lr.jpeg,82,46,690,416,Normal
sperm_morph_1027_resized.jpeg,584,329,745,522,Abnormal
sperm_morph_238_resized.jpeg,118,64,564,525,Normal
sperm_morph_322_resized.jpeg,529,177,736,329,Abnormal
sperm_morph_157_resized_lr.jpeg,287,415,506,570,Abnormal
sperm_morph_1057_resized.jpeg,318,164,573,286,Normal
sperm_morph_964_resized_lr.jpeg,380,233,536,430,Abnormal
sperm_morph_471_resized.jpeg,109,181,744,508,Abnormal
sperm_morph_529_resized_lr_ud.jpeg,134,204,262,299,Abnormal
sperm_morph_923_resized.jpeg,116,93,623,444,Abnormal
sperm_morph_439_resized_ud.jpeg,113,39,688,374,Abnormal
sperm_morph_177_resized_lr.jpeg,297,57,676,189,Abnormal
sperm_morph_79_resized_lr.jpeg,200,161,641,375,Abnormal
sperm_morph_559_resized_lr_ud.jpeg,292,28,545,556,Abnormal
sperm_morph_910_resized_lr.jpeg,56,125,563,512,Abnormal
sperm_morph_341_resized_lr_ud.jpeg,415,8,504,326,Abnormal
sperm_morph_821_resized_lr.jpeg,343,114,557,576,Normal
sperm_morph_1010_resized_lr.jpeg,115,345,404,563,Abnormal
sperm_morph_787_resized_lr.jpeg,223,111,602,505,Abnormal
sperm_morph_452_resized.jpeg,63,333,671,533,Normal
sperm_morph_908_resized_lr.jpeg,261,30,366,135,Abnormal
sperm_morph_1010_resized.jpeg,92,61,682,315,Normal
sperm_morph_336_resized.jpeg,145,241,692,450,Normal
sperm_morph_311_resized.jpeg,197,100,721,402,Normal
sperm_morph_679_resized.jpeg,151,3,355,453,Normal
sperm_morph_62_resized_ud.jpeg,60,133,700,303,Abnormal
sperm_morph_339_resized_lr_ud.jpeg,146,69,597,417,Normal
sperm_morph_170_resized_lr_ud.jpeg,185,59,338,443,Normal
sperm_morph_873_resized.jpeg,568,317,716,512,Abnormal
sperm_morph_215_resized_lr.jpeg,94,22,552,415,Abnormal
sperm_morph_358_resized_lr.jpeg,139,116,613,380,Abnormal
sperm_morph_527_resized_lr_ud.jpeg,39,43,323,156,Abnormal
sperm_morph_933_resized_lr_ud.jpeg,29,26,209,157,Abnormal
sperm_morph_430_resized_ud.jpeg,80,58,700,348,Abnormal
sperm_morph_512_resized.jpeg,13,288,375,558,Abnormal
sperm_morph_770_resized_lr.jpeg,684,301,769,466,Abnormal
sperm_morph_229_resized.jpeg,224,2,753,311,Normal
sperm_morph_1043_resized_ud.jpeg,120,191,589,431,Normal
sperm_morph_99_resized_lr.jpeg,5,8,456,190,Abnormal
sperm_morph_82_resized_lr.jpeg,182,159,664,316,Abnormal
sperm_morph_604_resized_lr_ud.jpeg,179,167,593,422,Abnormal
sperm_morph_661_resized_lr.jpeg,107,186,681,420,Abnormal
sperm_morph_376_resized_lr.jpeg,415,414,543,515,Abnormal
sperm_morph_500_resized_lr.jpeg,93,285,742,565,Abnormal
sperm_morph_690_resized_lr.jpeg,123,50,502,469,Normal
sperm_morph_489_resized_lr.jpeg,66,78,636,397,Normal
sperm_morph_287_resized_lr_ud.jpeg,44,223,647,382,Abnormal
sperm_morph_317_resized_lr.jpeg,316,14,387,572,Normal
sperm_morph_192_resized_ud.jpeg,496,269,639,400,Abnormal
sperm_morph_882_resized.jpeg,275,252,386,391,Abnormal
sperm_morph_596_resized.jpeg,17,455,322,569,Normal
sperm_morph_572_resized_lr.jpeg,37,164,553,321,Abnormal
sperm_morph_249_resized_lr_ud.jpeg,197,18,407,571,Abnormal
sperm_morph_1039_resized_ud.jpeg,74,45,221,567,Normal
sperm_morph_143_resized_ud.jpeg,109,203,643,417,Abnormal
sperm_morph_20_resized_lr.jpeg,58,235,676,289,Normal
sperm_morph_06_resized_lr.jpeg,158,50,710,403,Normal
sperm_morph_270_resized_ud.jpeg,42,66,502,443,Normal
sperm_morph_954_resized_lr_ud.jpeg,267,146,577,411,Normal
sperm_morph_527_resized_ud.jpeg,227,131,639,277,Abnormal
sperm_morph_863_resized_ud.jpeg,578,90,735,524,Abnormal
sperm_morph_1057_resized.jpeg,653,32,758,150,Abnormal
sperm_morph_200_resized_lr.jpeg,80,140,481,362,Abnormal
sperm_morph_444_resized_ud.jpeg,238,196,610,559,Normal
sperm_morph_335_resized.jpeg,70,216,627,391,Normal
sperm_morph_527_resized_lr.jpeg,136,304,548,450,Abnormal
sperm_morph_356_resized_ud.jpeg,228,95,739,427,Normal
sperm_morph_87_resized_lr.jpeg,245,24,481,563,Abnormal
sperm_morph_267_resized_lr.jpeg,312,141,689,276,Abnormal
sperm_morph_92_resized_lr.jpeg,584,323,728,459,Abnormal
sperm_morph_495_resized_lr_ud.jpeg,32,209,546,478,Abnormal
sperm_morph_443_resized_lr.jpeg,130,146,586,506,Abnormal
sperm_morph_126_resized.jpeg,179,106,574,463,Abnormal
sperm_morph_146_resized_lr.jpeg,62,162,540,393,Abnormal
sperm_morph_575_resized_lr_ud.jpeg,261,308,771,432,Normal
sperm_morph_801_resized_lr.jpeg,186,197,578,566,Normal
sperm_morph_489_resized.jpeg,139,78,709,397,Normal
sperm_morph_384_resized.jpeg,92,370,745,509,Abnormal
sperm_morph_781_resized.jpeg,207,216,680,437,Abnormal
sperm_morph_997_resized_ud.jpeg,120,126,568,410,Abnormal
sperm_morph_194_resized.jpeg,56,183,582,402,Normal
sperm_morph_692_resized_lr_ud.jpeg,168,116,706,441,Normal
sperm_morph_641_resized_lr.jpeg,145,195,736,483,Normal
sperm_morph_1010_resized.jpeg,371,345,660,563,Abnormal
sperm_morph_914_resized_lr.jpeg,553,209,770,487,Abnormal
sperm_morph_98_resized_ud.jpeg,425,111,584,298,Abnormal
